Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
Any.Viral.Infection,binary,ALP,binary,0.3939,0.08568594723977668,20,WEAK,Positive,False
Height,continuous,Weight,continuous,0.3937,0.0859233494088663,20,WEAK,Positive,False
Globulin,binary,GW.Stay.in.28.Days,continuous,-0.3924,0.08701638806269779,20,WEAK,Negative,False
Height,continuous,Hemat.Malignancy,binary,0.3911,0.08818700327593082,20,WEAK,Positive,False
APACHEII,continuous,Amikacin.Resistance,ordinal,0.3911,0.08818700327593094,20,WEAK,Positive,False
Non.CRO.based.HAP,binary,GW.Stay.in.28.Days,continuous,0.391,0.08828844572645636,20,WEAK,Positive,False
Female.Gender,binary,Total.Hospital.Stay,continuous,0.383,0.09558148211023987,20,WEAK,Positive,False
Male.Gender,binary,Total.Hospital.Stay,continuous,-0.383,0.09558148211023987,20,WEAK,Negative,False
Height,continuous,HTN,binary,-0.3824,0.09612602960347756,20,WEAK,Negative,False
Female.Gender,binary,Height,continuous,-0.3824,0.09612602960347756,20,WEAK,Negative,False
Male.Gender,binary,Height,continuous,0.3824,0.09612602960347756,20,WEAK,Positive,False
Magnesium,binary,Total.Hospital.Stay,continuous,0.382,0.09651047144113678,20,WEAK,Positive,False
SOFA,continuous,Targettedly.Given.CAAZ.only,binary,0.3807,0.09773661088680588,20,WEAK,Positive,False
ALP,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.38,0.09841876506250499,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.38,0.09841876506250499,20,WEAK,Negative,False
ALP,binary,Relapse.post.28.Day.Discharge,binary,-0.38,0.09841876506250499,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Minocycline.Resistance,ordinal,-0.3789,0.09948994288035903,20,WEAK,Negative,False
Height,continuous,Other.CRO.Infections,binary,-0.3788,0.09953604813077675,20,WEAK,Negative,False
APACHEII,continuous,Targettedly.Given.CAAZ.only,binary,0.3788,0.09953604813077675,20,WEAK,Positive,False
Height,continuous,TB,binary,-0.3788,0.09953604813077675,20,WEAK,Negative,False
Age,continuous,Other.CRO.Infections,binary,-0.3787,0.09967435274990229,20,WEAK,Negative,False
Age,continuous,TB,binary,-0.3787,0.09967435274990229,20,WEAK,Negative,False
Age,continuous,Targettedly.Given.CAAZ.only,binary,0.3787,0.09967435274990229,20,WEAK,Positive,False
Trimethoprim.Sulfamethoxazole,ordinal,ICU.Stay.in.28.Days,continuous,-0.3786,0.0997439079082955,20,WEAK,Negative,False
SOFA,continuous,Absolute.Lymphocyte.Count,binary,0.3785,0.0998838236036768,20,WEAK,Positive,False
Weight,continuous,Other.CRO.Infections,binary,-0.3782,0.10008916547882883,20,WEAK,Negative,False
Weight,continuous,TB,binary,-0.3782,0.10008916547882883,20,WEAK,Negative,False
Total.Leukocyte.Count,binary,Potassium,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.BSI,binary,Bil,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.CAP,binary,Empirically.given.P.C.only,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Bil,binary,Mortality.in.ICU,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Total.Leukocyte.Count,binary,Sodium,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
Bil,binary,Potassium,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Bil,binary,Sodium,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
Sodium,binary,Empirically.given.P.C.only,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.CAP,binary,Total.Protein,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
Any.Fungal.Infection,binary,Sodium,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
CRO.based.CAP,binary,Creatinine,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.CAP,binary,Any.Fungal.Infection,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
Any.Fungal.Infection,binary,Potassium,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Any.Fungal.Infection,binary,Mortality.in.ICU,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Total.Protein,binary,Sodium,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
CRO.based.VAP,binary,Total.Leukocyte.Count,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.VAP,binary,Surgery.in.last.3.Months,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
NDM,binary,Solid.Organ,binary,-0.378,0.1003656219472864,20,WEAK,Negative,False
CRO.based.VAP,binary,Total.Protein,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
CRO.based.VAP,binary,Immunosuppressive.drugs.in.1.week,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
NDM,binary,CRO.based.CAP,binary,0.378,0.1003656219472864,20,WEAK,Positive,False
Targettedly.Given.CAAZ.only,binary,P.C.Sulbactam.in.Treatment,ordinal,-0.3769,0.10144638118727871,20,WEAK,Negative,False
Height,continuous,Hypothyroidism,binary,-0.3766,0.10170110866666973,20,WEAK,Negative,False
Age,continuous,Targettedly.Given.P.C.only,binary,-0.3754,0.10284104172752706,20,WEAK,Negative,False
Platelet,binary,SGPT,binary,0.375,0.10327938654879658,20,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,Calcium,binary,0.375,0.10327938654879658,20,WEAK,Positive,False
Magnesium,binary,P.C.Sulbactam.in.Treatment,ordinal,-0.3748,0.10351792687064436,20,WEAK,Negative,False
Total.Protein,binary,Targettedly.Given.P.C.only,binary,0.3728,0.10544149031641847,20,WEAK,Positive,False
NDM,binary,Any.Viral.Infection,binary,0.3728,0.10544149031641847,20,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Targettedly.Given.P.C.only,binary,-0.3728,0.10544149031641847,20,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Overall.Mortality,binary,-0.3728,0.10544149031641847,20,WEAK,Negative,False
Total.Hospital.Stay,continuous,Mortality.in.ICU,binary,-0.3719,0.10642809131471767,20,WEAK,Negative,False
Weight,continuous,Mortality.in.ICU,binary,0.3707,0.10757109552413692,20,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,APACHEII,continuous,0.3698,0.108525673148709,20,WEAK,Positive,False
Weight,continuous,NDM,binary,0.3693,0.10910053828503025,20,WEAK,Positive,False
Mortality.in.Hospital,binary,Overall.Mortality,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
Any.Viral.Infection,binary,Mortality.in.Hospital,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
CKD,binary,ALP,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
Mortality.post.28.Day.Discharge,binary,Overall.Mortality,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
Neutropenia,binary,Targettedly.Given.P.C.only,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
ALP,binary,Mortality.in.Hospital,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
Any.Viral.Infection,binary,Albumin,binary,-0.3685,0.10986793929626794,20,WEAK,Negative,False
Neutropenia,binary,Any.Viral.Infection,binary,0.3685,0.10986793929626794,20,WEAK,Positive,False
Absolute.Neutrophil.Count,binary,Overall.Mortality,binary,-0.3685,0.10986793929626794,20,WEAK,Negative,False
Trimethoprim.Sulfamethoxazole,ordinal,Overall.Mortality,binary,-0.3685,0.10986793929626794,20,WEAK,Negative,False
DM,binary,Ventilation,binary,0.3669,0.11155368004324745,20,WEAK,Positive,False
DM,binary,Overall.organ.support,binary,0.3669,0.11155368004324745,20,WEAK,Positive,False
Any.Fungal.Infection,binary,Clinical.Improvement,ordinal,-0.3662,0.11224812066429372,20,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Clinical.Improvement,ordinal,-0.3662,0.11224812066429372,20,WEAK,Negative,False
SOFA,continuous,GW.Stay.in.28.Days,continuous,-0.3647,0.11392822860654798,20,WEAK,Negative,False
CKD,binary,Total.Hospital.Stay,continuous,0.3627,0.11606806369136938,20,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Total.Hospital.Stay,continuous,0.3609,0.11800999661915666,20,WEAK,Positive,False
Non.CRO.based.HAP,binary,Total.Hospital.Stay,continuous,0.3594,0.11960282684909626,20,WEAK,Positive,False
Trimethoprim.Sulfamethoxazole,ordinal,GW.Stay.in.28.Days,continuous,0.3588,0.12032028925647999,20,WEAK,Positive,False
Weight,continuous,COPD,binary,-0.358,0.12123717200356068,20,WEAK,Negative,False
Age,continuous,Any.Viral.Infection,binary,0.358,0.12120648242110157,20,WEAK,Positive,False
Meropenem.in.Treatment,binary,Clinical.Improvement,ordinal,0.3579,0.12132040968048098,20,WEAK,Positive,False
COPD,binary,Clinical.Improvement,ordinal,-0.3579,0.12132040968048098,20,WEAK,Negative,False
CRO.based.HAP,binary,Clinical.Improvement,ordinal,-0.3579,0.12132040968048098,20,WEAK,Negative,False
Platelet,binary,Globulin,binary,0.3572,0.12205829246280536,20,WEAK,Positive,False
CRO.based.HAP,binary,Hospitalization.in.past.6.Months,binary,-0.3572,0.12205829246280517,20,WEAK,Negative,False
Ventilation,binary,Platelet,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
Overall.organ.support,binary,Calcium,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
Ventilation,binary,Calcium,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
Hemat.Malignancy,binary,Magnesium,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
COPD,binary,Magnesium,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
Overall.organ.support,binary,Platelet,binary,0.3572,0.12205829246280517,20,WEAK,Positive,False
Immunosuppressive.drugs.in.1.week,binary,Magnesium,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
Immunosuppressive.drugs.in.1.week,binary,SGPT,binary,-0.3563,0.12303435412418112,20,WEAK,Negative,False
NDM,binary,Platelet,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
Total.Leukocyte.Count,binary,Calcium,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Magnesium,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,Empirically.given.P.C.only,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Platelet,binary,-0.3563,0.12303435412418112,20,WEAK,Negative,False
Age,continuous,P.C.Sulbactam.in.Treatment,ordinal,-0.3563,0.12303407566977015,20,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Total.Leukocyte.Count,binary,-0.3563,0.12303435412418112,20,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Bil,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
Magnesium,binary,Empirically.given.P.C.only,binary,0.3563,0.12303435412418112,20,WEAK,Positive,False
SOFA,continuous,Relapse.post.28.Day.Discharge,binary,-0.3547,0.12494732377589086,20,WEAK,Negative,False
SOFA,continuous,Mortality.in.ICU,binary,0.353,0.1268837137395982,20,WEAK,Positive,False
APACHEII,continuous,Minocycline.Resistance,ordinal,0.3525,0.1274387829173539,20,WEAK,Positive,False
Any.Fungal.Infection,binary,GW.Stay.in.28.Days,continuous,-0.3523,0.1276414987186866,20,WEAK,Negative,False
Total.Protein,binary,Minocycline.Resistance,ordinal,-0.3504,0.12989860348775994,20,WEAK,Negative,False
NDM,binary,Other.CRO.Infections,binary,-0.3504,0.12982107997537068,20,WEAK,Negative,False
NDM,binary,Non.CRO.based.HAP,binary,-0.3504,0.12982107997537068,20,WEAK,Negative,False
Any.Fungal.Infection,binary,Minocycline.Resistance,ordinal,0.3504,0.12989860348775994,20,WEAK,Positive,False
Immunosuppressive.drugs.in.1.week,binary,Targettedly.Given.CAAZ.only,binary,0.3504,0.12982107997537068,20,WEAK,Positive,False
Any.Fungal.Infection,binary,Targettedly.Given.P.C.and.CAAZ,binary,0.3504,0.12982107997537068,20,WEAK,Positive,False
NDM,binary,TB,binary,-0.3504,0.12982107997537068,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Minocycline.Resistance,ordinal,0.3504,0.12989860348775994,20,WEAK,Positive,False
Creatinine,binary,Empirically.given.P.C.and.CAAZ,binary,-0.3504,0.12982107997537068,20,WEAK,Negative,False
NDM,binary,Minocycline.Resistance,ordinal,-0.3504,0.12989860348775994,20,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Minocycline.Resistance,ordinal,0.3504,0.12989860348775994,20,WEAK,Positive,False
Any.Fungal.Infection,binary,Empirically.given.P.C.and.CAAZ,binary,0.3504,0.12982107997537068,20,WEAK,Positive,False
NDM,binary,Targettedly.Given.P.C.and.CAAZ,binary,-0.3504,0.12982107997537068,20,WEAK,Negative,False
Total.Leukocyte.Count,binary,Minocycline.Resistance,ordinal,-0.3504,0.12989860348775994,20,WEAK,Negative,False
Other.CRO.Infections,binary,Bil,binary,0.3504,0.12982107997537068,20,WEAK,Positive,False
TB,binary,Bil,binary,0.3504,0.12982107997537068,20,WEAK,Positive,False
APACHEII,continuous,Overall.Mortality,binary,0.3494,0.1310635183597932,20,WEAK,Positive,False
SOFA,continuous,Absolute.Neutrophil.Count,binary,-0.3493,0.13110120446115225,20,WEAK,Negative,False
Total.Hospital.Stay,continuous,Mortality.post.28.Day.Discharge,binary,-0.3482,0.13251249339981905,20,WEAK,Negative,False
NDM,binary,P.C.Sulbactam.in.Treatment,ordinal,-0.3479,0.1327919670844425,20,WEAK,Negative,False
APACHEII,continuous,Absolute.Lymphocyte.Count,binary,0.3476,0.13313851253731526,20,WEAK,Positive,False
Calcium,binary,Total.Hospital.Stay,continuous,0.3465,0.13454705188311242,20,WEAK,Positive,False
Female.Gender,binary,Sodium,binary,-0.3464,0.13459627440392596,20,WEAK,Negative,False
Male.Gender,binary,Sodium,binary,0.3464,0.13459627440392596,20,WEAK,Positive,False
Female.Gender,binary,CRO.based.CAP,binary,-0.3464,0.13459627440392596,20,WEAK,Negative,False
Solid.Organ,binary,SGOT,binary,-0.3464,0.1345962744039258,20,WEAK,Negative,False
Male.Gender,binary,CRO.based.CAP,binary,0.3464,0.13459627440392596,20,WEAK,Positive,False
Urea,binary,Mortality.in.ICU,binary,0.3464,0.13459627440392596,20,WEAK,Positive,False
Hemat.Malignancy,binary,Clinical.Improvement,ordinal,0.3455,0.13564768920946363,20,WEAK,Positive,False
APACHEII,continuous,GW.Stay.in.28.Days,continuous,-0.3453,0.13590730941542645,20,WEAK,Negative,False
SGPT,binary,P.C.Sulbactam.in.Treatment,ordinal,0.3452,0.13608659827320577,20,WEAK,Positive,False
Magnesium,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.343,0.1387381850508506,20,WEAK,Negative,False
Magnesium,binary,Relapse.post.28.Day.Discharge,binary,-0.343,0.1387381850508506,20,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Empirically.given.CAAZ.only,binary,0.343,0.1387381850508506,20,WEAK,Positive,False
Platelet,binary,Empirically.given.CAAZ.only,binary,0.343,0.1387381850508506,20,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,Past.CREPA.infection,binary,0.343,0.1387381850508506,20,WEAK,Positive,False
SGPT,binary,Minocycline.Resistance,ordinal,0.342,0.13997396896741957,20,WEAK,Positive,False
Urea,binary,GW.Stay.in.28.Days,continuous,-0.3408,0.1414043128004469,20,WEAK,Negative,False
APACHEII,continuous,Relapse.post.28.Day.Discharge,binary,-0.3407,0.14152050290279042,20,WEAK,Negative,False
Other.CRO.Infections,binary,APACHEII,continuous,-0.3389,0.14377231308655047,20,WEAK,Negative,False
TB,binary,APACHEII,continuous,-0.3389,0.14377231308655047,20,WEAK,Negative,False
Height,continuous,Targettedly.Given.P.C.and.CAAZ,binary,0.3389,0.14377231308655047,20,WEAK,Positive,False
Age,continuous,Non.CRO.based.HAP,binary,-0.3388,0.14393326157179714,20,WEAK,Negative,False
Globulin,binary,Total.Hospital.Stay,continuous,-0.3373,0.14588163601458423,20,WEAK,Negative,False
Age,continuous,CRO.based.HAP,binary,0.3366,0.14669248494579692,20,WEAK,Positive,False
Immunosuppressive.drugs.in.1.week,binary,Empirically.given.CAAZ.only,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Past.CREPA.infection,binary,Any.Fungal.Infection,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Empirically.given.CAAZ.only,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Any.Fungal.Infection,binary,Empirically.given.CAAZ.only,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Creatinine,binary,Empirically.given.CAAZ.only,binary,-0.3361,0.14735126963786108,20,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Past.CREPA.infection,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Past.CREPA.infection,binary,Creatinine,binary,-0.3361,0.14735126963786108,20,WEAK,Negative,False
Bil,binary,Empirically.given.CAAZ.only,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Past.CREPA.infection,binary,0.3361,0.14735126963786108,20,WEAK,Positive,False
Any.Viral.Infection,binary,SOFA,continuous,0.3336,0.15066501844641828,20,WEAK,Positive,False
CRO.based.VAP,binary,CRO.based.BSI,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
Male.Gender,binary,Hypothyroidism,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
CRO.based.VAP,binary,CRO.based.CAP,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
Male.Gender,binary,CKD,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Female.Gender,binary,Hypothyroidism,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Male.Gender,binary,Absolute.Neutrophil.Count,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
SGOT,binary,Procalcitonin,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Absolute.Lymphocyte.Count,binary,Urea,binary,0.3333,0.1509504521842674,20,WEAK,Positive,False
CRO.based.CAP,binary,CRO.based.BSI,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
CRO.based.CAP,binary,Mortality.in.ICU,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
SGOT,binary,Albumin,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Urea,binary,Empirically.given.other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
SGOT,binary,Ampicillin.Sulbactam,ordinal,0.3333,0.1509504521842673,20,WEAK,Positive,False
CRO.based.CAP,binary,Sodium,binary,0.3333,0.1509504521842674,20,WEAK,Positive,False
Urea,binary,Mortality.post.28.Day.Discharge,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Inotropes,binary,Absolute.Neutrophil.Count,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Inotropes,binary,Albumin,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Inotropes,binary,Procalcitonin,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Inotropes,binary,Empirically.given.other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Female.Gender,binary,Empirically.given.other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Female.Gender,binary,Mortality.post.28.Day.Discharge,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Absolute.Neutrophil.Count,binary,Urea,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
Inotropes,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Urea,binary,Ampicillin.Sulbactam,ordinal,0.3333,0.1509504521842673,20,WEAK,Positive,False
Inotropes,binary,Targettedly.Given.Other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Urea,binary,Targettedly.Given.Other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
Urea,binary,Amikacin.Resistance,ordinal,0.3333,0.1509504521842673,20,WEAK,Positive,False
Inotropes,binary,Amikacin.Resistance,ordinal,0.3333,0.1509504521842673,20,WEAK,Positive,False
Female.Gender,binary,Targettedly.Given.Other.Abx,binary,-0.3333,0.1509504521842673,20,WEAK,Negative,False
HTN,binary,Hypothyroidism,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
CKD,binary,Inotropes,binary,0.3333,0.1509504521842674,20,WEAK,Positive,False
Absolute.Lymphocyte.Count,binary,SGOT,binary,-0.3333,0.1509504521842674,20,WEAK,Negative,False
Female.Gender,binary,CKD,binary,0.3333,0.1509504521842673,20,WEAK,Positive,False
Absolute.Neutrophil.Count,binary,SGOT,binary,0.3333,0.1509504521842674,20,WEAK,Positive,False
